geneId	diseaseName
4763	Subependymal Giant Cell Astrocytoma
4763	Liposarcoma, Dedifferentiated
4763	Liposarcoma, Pleomorphic
4763	Sarcoma, Epithelioid
4763	Sarcoma, Spindle Cell
4763	Nerve Sheath Tumors
4763	mixed gliomas
4763	Adult Malignant Peripheral Nerve Sheath Tumor
4763	Childhood Malignant Peripheral Nerve Sheath Tumor
4763	Juvenile Pilocytic Astrocytoma
4763	Diffuse Astrocytoma
4763	Anaplastic astrocytoma
4763	Protoplasmic astrocytoma
4763	Gemistocytic astrocytoma
4763	Fibrillary Astrocytoma
4763	Pilocytic Astrocytoma
4763	Giant Cell Glioblastoma
4763	Childhood Cerebral Astrocytoma
4763	Juvenile Myelomonocytic Leukemia
4763	Mixed oligoastrocytoma
4763	Cafe-au-lait macules with pulmonary stenosis
4763	Malignant Glioma
4763	Cerebral Astrocytoma
4763	Intracranial Astrocytoma
4763	Adult Learning Disorders
4763	Learning Disturbance
4763	Learning Disabilities
4763	Schwannomatosis, Plexiform
4763	Peripheral Nerve Sheath Neoplasm
4763	Malignant Peripheral Nerve Sheath Tumor
4763	Perineurioma
4763	Mental deficiency
4763	Neurofibromatosis 3
4763	Pheochromocytoma, Extra-Adrenal
4763	Sarcoma
4763	Developmental Academic Disorder
4763	Liposarcoma, well differentiated
4763	Glioblastoma Multiforme
4763	Grade I Astrocytoma
4763	Hereditary Paraganglioma-Pheochromocytoma Syndrome
4763	NEUROFIBROMATOSIS, FAMILIAL SPINAL
4763	Acute Myeloid Leukemia (AML-M2)
4763	Neurofibromatosis-Noonan syndrome
4763	NF1 Microdeletion Syndrome
4763	Intellectual Disability
4771	Malignant neoplasm of breast
4771	Renal Cell Carcinoma
4771	Kidney Neoplasm
4771	melanoma
4771	Meningioma
4771	Mesothelioma
4771	Neurilemmoma
4771	Neurofibromatosis 2
4771	Acoustic Neuroma
4771	Pleural Neoplasms
4771	Meningiomas, Multiple
4771	Malignant Meningioma
4771	Conventional (Clear Cell) Renal Cell Carcinoma
4771	Benign Meningioma
4771	Meningothelial meningioma
4771	Fibrous Meningioma
4771	Psammomatous Meningioma
4771	Angiomatous Meningioma
4771	Hemangioblastic Meningioma
4771	Hemangiopericytic Meningioma
4771	Transitional Meningioma
4771	Malignant mesothelioma
4771	Spinal Meningioma
4771	Intracranial Meningioma
4771	Clear Cell Meningioma
4771	Xanthomatous Meningioma
4771	Malignant neoplasm of kidney
4771	Cerebral Convexity Meningioma
4771	Parasagittal Meningioma
4771	Neurofibromatosis 3
4771	Familial Acoustic Neuroma
4771	Neuroma, Acoustic, Bilateral
4771	Schwannoma, Acoustic, Bilateral
4771	Chromophobe Renal Cell Carcinoma
4771	Sarcomatoid Renal Cell Carcinoma
4771	Collecting Duct Carcinoma of the Kidney
4771	Perivascular Epithelioid Cell Neoplasms
4771	Papillary Renal Cell Carcinoma
4771	Familial meningioma
4771	Intraorbital Meningioma
4771	Intraventricular Meningioma
4771	Olfactory Groove Meningioma
4771	Schwannomatosis
4771	Renal carcinoma
4771	Secretory meningioma
4771	Microcystic meningioma
4771	Angioblastic Meningioma
4771	Ductal Breast Carcinoma
4771	Posterior Fossa Meningioma
4771	Sphenoid Wing Meningioma
4771	Neurofibromatosis, Type 3, mixed central and peripheral
4771	Papillary Meningioma
4771	MENINGIOMA, FAMILIAL, SUSCEPTIBILITY TO
4771	SCHWANNOMATOSIS 1
4772	Colorectal Carcinoma
4773	Diabetes Mellitus, Non-Insulin-Dependent
4773	Pulmonary Hypertension
4773	nervous system disorder
4774	Intellectual Disability
4774	BRAIN MALFORMATIONS WITH OR WITHOUT URINARY TRACT DEFECTS
4774	1p31p32 microdeletion syndrome
4780	Acidosis
4780	Anemia, Sickle Cell
4780	Cholestasis, Extrahepatic
4780	Malignant neoplasm of skin
4780	Non-Small Cell Lung Carcinoma
4780	Squamous cell carcinoma
4780	Low Cardiac Output
4780	Primary biliary cirrhosis
4780	Cholestasis
4780	Diabetic Nephropathy
4780	Drug toxicity
4780	Pathological accumulation of air in tissues
4780	Experimental Autoimmune Encephalomyelitis
4780	Endometrial Neoplasms
4780	Fatty Liver
4780	Gastrointestinal Diseases
4780	Nodular glomerulosclerosis
4780	Heart failure
4780	Congestive heart failure
4780	Hepatitis, Toxic
4780	Hepatomegaly
4780	Hyperglycemia
4780	Hyperplasia
4780	Keratosis
4780	Keratosis Blennorrhagica
4780	Kidney Diseases
4780	Kidney Failure, Acute
4780	Left-Sided Heart Failure
4780	Liver Cirrhosis
4780	Biliary cirrhosis
4780	Liver Cirrhosis, Experimental
4780	Liver neoplasms
4780	Necrosis
4780	Prostatic Neoplasms
4780	Pulmonary Fibrosis
4780	Skin Neoplasms
4780	Splenomegaly
4780	Adverse reaction to drug
4780	Vitiligo
4780	Ovarian Failure, Premature
4780	Gonadotropin-Resistant Ovary Syndrome
4780	Keratoma
4780	Encephalopathy, Toxic
4780	Toxic Encephalitis
4780	Dermatitis, Allergic Contact
4780	Metabolic acidosis
4780	Neurotoxicity Syndromes
4780	Heart Failure, Right-Sided
4780	Secondary Biliary Cholangitis
4780	Fibrosis, Liver
4780	Acute Lung Injury
4780	Ventricular Dysfunction, Left
4780	Squamous cell carcinoma of esophagus
4780	Chromosome Breaks
4780	Malignant neoplasm of liver
4780	Malignant neoplasm of prostate
4780	Chromosome Breakage
4780	Non-alcoholic Fatty Liver Disease
4780	Endometrial Carcinoma
4780	Functional Gastrointestinal Disorders
4780	Carcinogenesis
4780	Low Cardiac Output Syndrome
4780	Ventricular Remodeling
4780	Left Ventricle Remodeling
4780	Drug-Induced Liver Disease
4780	Carcinoma, Pancreatic Ductal
4780	Squamous cell carcinoma of the head and neck
4780	Hepatitis, Drug-Induced
4780	Hepatic Insufficiency
4780	Micronuclei, Chromosome-Defective
4780	Micronuclei, Genotoxicant-Induced
4780	Cholera Infantum
4780	Acute Kidney Insufficiency
4780	Hyperglycemia, Postprandial
4780	Myocardial Failure
4780	Heart Decompensation
4780	Liver carcinoma
4780	Acute kidney injury
4780	Steatohepatitis
4780	Fetal Mummification
4780	Nonalcoholic Steatohepatitis
4780	Hypergonadotropic Ovarian Failure, X-Linked
4780	Drug-Induced Acute Liver Injury
4780	Chemical and Drug Induced Liver Injury
4780	Chemically-Induced Liver Toxicity
4780	IMMUNODEFICIENCY, DEVELOPMENTAL DELAY, AND HYPOHOMOCYSTEINEMIA
4780	Biliary Cirrhosis, Primary, 1
4780	Premature Ovarian Failure 1
4780	Alveolitis, Fibrosing
4781	Adenoid Cystic Carcinoma
4781	Macrocephaly
4781	Global developmental delay
4781	Intellectual Disability
4781	MACROCEPHALY, ACQUIRED, WITH IMPAIRED INTELLECTUAL DEVELOPMENT
4782	Prostatic Neoplasms
4782	Malignant neoplasm of prostate
4783	Delayed Sleep Phase Syndrome
4783	Nonorganic Sleep Wake Cycle Disorders
4783	Advanced Sleep Phase Syndrome
4783	Non-24 Hour Sleep-Wake Disorder
4783	Shift-Work Sleep Disorder
4783	Sleep Disorders, Circadian Rhythm
4784	Bipolar Disorder
4784	Marshall-Smith syndrome
4784	Malan overgrowth syndrome
4790	Adenocarcinoma
4790	Alcoholic Intoxication, Chronic
4790	Malignant tumor of colon
4790	Neoplastic Cell Transformation
4790	Brain Ischemia
4790	Primary biliary cirrhosis
4790	Colonic Neoplasms
4790	Common Variable Immunodeficiency
4790	Corpus Luteum Cyst
4790	Diabetes Mellitus, Non-Insulin-Dependent
4790	Hyperoxaluria
4790	Kidney Failure, Acute
4790	Kidney Failure, Chronic
4790	Biliary cirrhosis
4790	Liver diseases
4790	Ovarian Cysts
4790	Liver Dysfunction
4790	Adenocarcinoma, Basal Cell
4790	Adenocarcinoma, Oxyphilic
4790	Carcinoma, Cribriform
4790	Carcinoma, Granular Cell
4790	Adenocarcinoma, Tubular
4790	Secondary Biliary Cholangitis
4790	Mood Disorders
4790	Cerebral Ischemia
4790	Oxalosis
4790	Acute Kidney Insufficiency
4790	Recurrent sinopulmonary infections
4790	Acute kidney injury
4790	Acquired Hypogammaglobulinemia
4790	Immunoglobulin Deficiency, Late-Onset
4790	IMMUNODEFICIENCY, COMMON VARIABLE, 12
4790	Biliary Cirrhosis, Primary, 1
4791	Bronchiectasis
4791	Common Variable Immunodeficiency
4791	Lymphoma, T-Cell, Cutaneous
4791	Granulomatous Slack Skin
4791	Secondary Adrenal Insufficiency
4791	Immune dysregulation
4791	Acquired Hypogammaglobulinemia
4791	Immunoglobulin Deficiency, Late-Onset
4791	IMMUNODEFICIENCY, COMMON VARIABLE, 10
4792	Malignant neoplasm of breast
4792	Brain Ischemia
4792	Hodgkin Disease
4792	Liver Cirrhosis, Experimental
4792	Pustulosis of Palms and Soles
4792	Pancreatic Neoplasm
4792	Psoriasis
4792	Myocardial Ischemia
4792	Mixed Cellularity Hodgkin Lymphoma
4792	Hodgkin lymphoma, lymphocyte depletion
4792	Malignant neoplasm of nasopharynx
4792	gliosarcoma
4792	Adult Hodgkin Lymphoma
4792	Cancer of Nasopharynx
4792	Giant Cell Glioblastoma
4792	Malignant neoplasm of pancreas
4792	Breast Carcinoma
4792	Cerebral Ischemia
4792	Mammary Neoplasms, Human
4792	Lymphocyte Rich Classical Hodgkin Lymphoma
4792	Nodular Lymphocyte Predominant Hodgkin Lymphoma
4792	Mammary Neoplasms
4792	Ectodermal dysplasia, hypohidrotic, with immune deficiency
4792	Liver carcinoma
4792	Ectodermal Dysplasia, Anhidrotic, With T-Cell Immunodeficiency, Autosomal Dominant
4792	Nasopharyngeal carcinoma
4792	Mammary Carcinoma, Human
4794	Rheumatoid Arthritis
4794	Chronic Lymphocytic Leukemia
4794	Liver Cirrhosis, Experimental
4794	melanoma
4795	Rheumatoid Arthritis
4796	Polycystic Ovary Syndrome
4796	Sclerocystic Ovaries
4796	Spondyloepimetaphyseal dysplasia, sponastrime type
4796	Liver carcinoma
4800	Lung Neoplasms
4800	Malignant neoplasm of lung
4802	Malignant neoplasm of breast
4803	Amnesia
4803	Congenital Pain Insensitivity
4803	Cocaine Abuse
4803	Corneal Ulcer
4803	Cystitis
4803	Mental Depression
4803	Depressive disorder
4803	Tonic-Clonic Epilepsy
4803	Glomerulonephritis
4803	Heroin Dependence
4803	Hereditary Sensory Autonomic Neuropathy, Type 1
4803	Hereditary Sensory Autonomic Neuropathy, Type 2
4803	HSAN Type IV
4803	Hereditary Sensory Autonomic Neuropathy, Type 5
4803	Hyperalgesia
4803	Inflammation
4803	Jacksonian Seizure
4803	Kidney Failure, Chronic
4803	Nephritis, Interstitial
4803	Nerve Degeneration
4803	nervous system disorder
4803	Hereditary Sensory and Autonomic Neuropathies
4803	Parkinson Disease
4803	Seizures
4803	Skin Ulcer
4803	Status Epilepticus
4803	Nephritis, Tubulointerstitial
4803	Bronchial Hyperreactivity
4803	Hereditary Sensory Radicular Neuropathy
4803	Complex partial seizures
4803	Hysterical amnesia
4803	Temporary Amnesia
4803	Generalized seizures
4803	Clonic Seizures
4803	Alcohol withdrawal syndrome
4803	Cocaine-Related Disorders
4803	Dissociative Amnesia
4803	Middle Cerebral Artery Syndrome
4803	Parkinsonian Disorders
4803	Ramsay Hunt Paralysis Syndrome
4803	Global Amnesia
4803	Overactive Detrusor
4803	Degenerative Diseases, Central Nervous System
4803	Petit mal status
4803	Visual seizure
4803	Tonic Seizures
4803	Epileptic drop attack
4803	Lung Injury
4803	Grand Mal Status Epilepticus
4803	Malignant mesothelioma
4803	Complex Partial Status Epilepticus
4803	Chronic Kidney Insufficiency
4803	Seizures, Somatosensory
4803	Seizures, Auditory
4803	Olfactory seizure
4803	Gustatory seizure
4803	Vertiginous seizure
4803	Allodynia
4803	Tonic - clonic seizures
4803	Neurodegenerative Disorders
4803	Neurobehavioral Manifestations
4803	heroin abuse
4803	Cocaine Dependence
4803	Neurogenic Inflammation
4803	Sensory Neuropathy, Hereditary
4803	Middle Cerebral Artery Thrombosis
4803	Middle Cerebral Artery Occlusion
4803	Infarction, Middle Cerebral Artery
4803	Tactile Amnesia
4803	Amnestic State
4803	Non-epileptic convulsion
4803	Single Seizure
4803	Cryptogenic Tonic-Clonic Epilepsy
4803	Epilepsy, Tonic-Clonic, Familial
4803	Epilepsy, Tonic-Clonic, Symptomatic
4803	Atonic Absence Seizures
4803	Hyperalgesia, Primary
4803	Hyperalgesia, Secondary
4803	Tactile Allodynia
4803	Hyperalgesia, Thermal
4803	Hyperkinesia, Generalized
4803	Convulsive Seizures
4803	Seizures, Focal
4803	Seizures, Sensory
4803	Status Epilepticus, Subclinical
4803	Non-Convulsive Status Epilepticus
4803	Simple Partial Status Epilepticus
4803	Degenerative Diseases, Spinal Cord
4803	Middle Cerebral Artery Embolus
4803	Left Middle Cerebral Artery Infarction
4803	Embolic Infarction, Middle Cerebral Artery
4803	Thrombotic Infarction, Middle Cerebral Artery
4803	Right Middle Cerebral Artery Infarction
4803	Autosomal Dominant Juvenile Parkinson Disease
4803	Autosomal Dominant Parkinsonism
4803	Autosomal Recessive Parkinsonism
4803	Parkinsonism, Experimental
4803	Familial Juvenile Parkinsonism
4803	Parkinsonism, Juvenile
4803	Lewy Body Disease
4803	Overactive Bladder
4803	Chronic Kidney Diseases
4803	Bright Disease
4803	PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE
4803	Chronic Lung Injury
4803	Mechanical Allodynia
4803	Nonepileptic Seizures
4803	Hyperkinesia
4803	Convulsions
4803	Absence Seizures
4803	Epileptic Seizures
4803	Myoclonic Seizures
4803	Heroin Smoking
4803	Generalized Absence Seizures
4803	Peripheral Nervous System Diseases
4804	Mental Depression
4804	Depressive disorder
4804	Jacksonian Seizure
4804	Nerve Degeneration
4804	Prostatic Neoplasms
4804	Schizophrenia
4804	Seizures
4804	Complex partial seizures
4804	Generalized seizures
4804	Clonic Seizures
4804	Degenerative Diseases, Central Nervous System
4804	Visual seizure
4804	Tonic Seizures
4804	Epileptic drop attack
4804	Malignant neoplasm of prostate
4804	Seizures, Somatosensory
4804	Seizures, Auditory
4804	Olfactory seizure
4804	Gustatory seizure
4804	Vertiginous seizure
4804	Tonic - clonic seizures
4804	Neurodegenerative Disorders
4804	Non-epileptic convulsion
4804	Single Seizure
4804	Atonic Absence Seizures
4804	Convulsive Seizures
4804	Seizures, Focal
4804	Seizures, Sensory
4804	Degenerative Diseases, Spinal Cord
4804	Nonepileptic Seizures
4804	Convulsions
4804	Absence Seizures
4804	Epileptic Seizures
4804	Myoclonic Seizures
4804	Generalized Absence Seizures
4808	Obesity
4810	Malignant neoplasm of breast
4810	Congenital total cataract
4810	Nuclear cataract
4810	Nance-Horan syndrome
4810	Nuclear non-senile cataract
4810	Cataract, congenital, with microcornea or slight microphthalmia
4810	CATARACT 40
4810	Cataract, total congenital with posterior sutural opacities in Heterozygotes
4811	Colorectal Carcinoma
4811	Dandy-Walker Syndrome
4811	Liver Cirrhosis, Experimental
4811	Weight Gain
4814	Dermatitis, Allergic Contact
4821	Neonatal diabetes mellitus
4824	Prostatic Neoplasms
4824	Malignant neoplasm of prostate
4825	Alloxan Diabetes
4825	Diabetes Mellitus, Experimental
4825	Diabetes Mellitus, Non-Insulin-Dependent
4825	Streptozotocin Diabetes
4826	Non-Small Cell Lung Carcinoma
4826	Neuroblastoma
4829	Malignant neoplasm of breast
4829	Breast Carcinoma
4829	Mammary Neoplasms, Human
4829	Mammary Neoplasms
4829	Mammary Carcinoma, Human
4830	Anoxemia
4830	Anoxia
4830	Hypertrophic Cardiomyopathy
4830	Colorectal Carcinoma
4830	Colorectal Neoplasms
4830	Neoplasm Invasiveness
4830	Neoplasm Metastasis
4830	Hypoxia
4830	Hypoxemia
4830	Liver carcinoma
4830	Hypertrophic obstructive cardiomyopathy
4831	Colorectal Carcinoma
4831	Colorectal Neoplasms
4831	Hepatitis, Toxic
4831	Mesothelioma
4831	Degenerative polyarthritis
4831	Osteoarthrosis Deformans
4831	Drug-Induced Liver Disease
4831	ovarian neoplasm
4831	Malignant neoplasm of ovary
4831	Hepatitis, Drug-Induced
4831	Drug-Induced Acute Liver Injury
4831	Chemical and Drug Induced Liver Injury
4831	Chemically-Induced Liver Toxicity
4835	Agranulocytosis
4835	Alcoholic Intoxication, Chronic
4835	Bone Marrow Diseases
4835	Malignant neoplasm of breast
4835	Contact Dermatitis
4835	Liver Cirrhosis, Experimental
4835	Memory Disorders
4835	Psychotic Disorders
4835	Schizophrenia
4835	Contact hypersensitivity
4835	Memory impairment
4835	Nonorganic psychosis
4835	Breast Carcinoma
4835	Age-Related Memory Disorders
4835	Memory Disorder, Semantic
4835	Memory Disorder, Spatial
4835	Memory Loss
4835	Mammary Neoplasms, Human
4835	Mammary Neoplasms
4835	Mammary Carcinoma, Human
4837	Bipolar Disorder
4837	Schizophrenia
4837	Liver carcinoma
4838	Colorectal Carcinoma
4838	Situs Inversus
4838	Arhinencephaly
4838	Holoprosencephaly
4838	Situs ambiguus
4838	Lobar Holoprosencephaly
4838	Alobar Holoprosencephaly
4838	Semilobar Holoprosencephaly
4838	Situs ambiguous
4838	Heterotaxy Syndrome
4838	Heterotaxy, Visceral, 5, Autosomal
4838	Ciliopathies
4841	Nephroblastoma
4841	Impaired glucose tolerance
4841	AUTISM, SUSCEPTIBILITY TO, 15
4841	Bilateral Wilms Tumor
4841	MENTAL RETARDATION, X-LINKED, SYNDROMIC 34
4841	MiT family translocation renal cell carcinoma
4842	Anoxemia
4842	Anoxia
4842	Behavior Disorders
4842	Mental disorders
4842	Cerebellar Diseases
4842	Endogenous depression
4842	Depressive disorder
4842	Diabetes Mellitus, Insulin-Dependent
4842	Esophageal Achalasia
4842	Fetal Alcohol Syndrome
4842	Fever
4842	Hepatic Coma
4842	Hepatic Encephalopathy
4842	Hyperalgesia
4842	Intestinal Perforation
4842	Jacksonian Seizure
4842	Melancholia
4842	Morphine Dependence
4842	Nerve Degeneration
4842	nervous system disorder
4842	Parkinson Disease
4842	Schizophrenia
4842	Seizures
4842	Status Epilepticus
4842	Unipolar Depression
4842	Urination Disorders
4842	Depressive Syndrome
4842	Complex partial seizures
4842	Diabetes, Autoimmune
4842	Generalized seizures
4842	Clonic Seizures
4842	Amphetamine-Related Disorders
4842	Amphetamine Addiction
4842	Amphetamine Abuse
4842	Hypoxia
4842	Petit mal status
4842	Visual seizure
4842	Tonic Seizures
4842	Epileptic drop attack
4842	Depression, Neurotic
4842	Grand Mal Status Epilepticus
4842	Brittle diabetes
4842	Diagnosis, Psychiatric
4842	Complex Partial Status Epilepticus
4842	Seizures, Somatosensory
4842	Seizures, Auditory
4842	Olfactory seizure
4842	Gustatory seizure
4842	Vertiginous seizure
4842	Allodynia
4842	Tonic - clonic seizures
4842	Neurobehavioral Manifestations
4842	Morphine Abuse
4842	Ventricular Remodeling
4842	Left Ventricle Remodeling
4842	Hypoxemia
4842	End Stage Liver Disease
4842	Non-epileptic convulsion
4842	Single Seizure
4842	Atonic Absence Seizures
4842	Fulminant Hepatic Failure with Cerebral Edema
4842	Hepatic Stupor
4842	Hyperalgesia, Primary
4842	Hyperalgesia, Secondary
4842	Tactile Allodynia
4842	Hyperalgesia, Thermal
4842	Convulsive Seizures
4842	Seizures, Focal
4842	Seizures, Sensory
4842	Status Epilepticus, Subclinical
4842	Non-Convulsive Status Epilepticus
4842	Simple Partial Status Epilepticus
4842	Alcohol Related Neurodevelopmental Disorder
4842	Idiopathic achalasia of esophagus
4842	Neurotmesis
4842	Chronic Liver Failure
4842	Mechanical Allodynia
4842	Fetal Alcohol Spectrum Disorders
4842	Alcohol Related Birth Defect
4842	Nonepileptic Seizures
4842	Partial Fetal Alcohol Syndrome
4842	Diabetes Mellitus, Ketosis-Prone
4842	Mental Disorders, Severe
4842	Convulsions
4842	Absence Seizures
4842	Epileptic Seizures
4842	Myoclonic Seizures
4842	Generalized Absence Seizures
4842	Diabetes Mellitus, Sudden-Onset
4843	Alloxan Diabetes
4843	Aortitis Syndrome
4843	Arthritis, Psoriatic
4843	Asbestosis
4843	Asthma
4843	Atherosclerosis
4843	Autistic Disorder
4843	Cholestasis, Extrahepatic
4843	Cerebral Edema
4843	Malignant neoplasm of breast
4843	Bronchial Diseases
4843	Malignant tumor of colon
4843	Neoplastic Cell Transformation
4843	Brain Ischemia
4843	Primary biliary cirrhosis
4843	Cholangitis, Sclerosing
4843	Cholestasis
4843	Colitis
4843	Colonic Neoplasms
4843	Curling Ulcer
4843	Mental Depression
4843	Depressive disorder
4843	Diabetes Mellitus, Experimental
4843	Diabetes Mellitus, Non-Insulin-Dependent
4843	Duodenal Ulcer
4843	Pathological accumulation of air in tissues
4843	Eperythrozoonosis
4843	Toxic Epidermal Necrolysis
4843	Esophageal Neoplasms
4843	Focal glomerulosclerosis
4843	Heart failure
4843	Congestive heart failure
4843	Hepatomegaly
4843	Hyperalgesia
4843	Hyperemia
4843	Hypertensive disease
4843	Hypothermia, natural
4843	Inflammation
4843	Intestinal Diseases
4843	Jacksonian Seizure
4843	Kidney Diseases
4843	Kidney Failure, Acute
4843	Left-Sided Heart Failure
4843	Biliary cirrhosis
4843	Liver Cirrhosis, Experimental
4843	Liver diseases
4843	Chronic Obstructive Airway Disease
4843	Lung Neoplasms
4843	Malaria
4843	Marfan Syndrome
4843	Mycoplasma Infections
4843	Myocardial Infarction
4843	Myocardial Reperfusion Injury
4843	Necrosis
4843	Pustulosis of Palms and Soles
4843	Secondary Parkinson Disease
4843	Aspiration Pneumonia
4843	Psoriasis
4843	Pyemia
4843	Reperfusion Injury
4843	Retinal Diseases
4843	Schistosomiasis mansoni
4843	Seizures
4843	Septicemia
4843	Endotoxic shock
4843	Septic Shock
4843	Silicosis
4843	Status Epilepticus
4843	Stevens-Johnson Syndrome
4843	Gastric ulcer
4843	Streptozotocin Diabetes
4843	Cerebrovascular accident
4843	Subarachnoid Hemorrhage
4843	Substance Withdrawal Syndrome
4843	Takayasu Arteritis
4843	Turner Syndrome
4843	Ureteral obstruction
4843	Urinary tract infection
4843	Venous Engorgement
4843	Essential Hypertension
4843	Mendelson Syndrome
4843	Drug Withdrawal Symptoms
4843	Hyalinosis, Segmental Glomerular
4843	Liver Dysfunction
4843	Withdrawal Symptoms
